cik,coname,form,file_date,file_name,hlink,rdate,secadate,secatime,accession,type,document,file_size,sequence,description
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a031.jpg,72065.0,39.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a033.jpg,10240.0,40.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a034.jpg,20882.0,41.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a035.jpg,31266.0,42.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a036.jpg,34991.0,43.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a037.jpg,51381.0,44.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a038.jpg,50171.0,45.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,GRAPHIC,sap-20191231x20f6ea59a039.jpg,21137.0,46.0,GRAPHIC
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,,0001104659-20-025681.txt,47215153.0,,Complete submission text file
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,EX-101.SCH,sap-20191231.xsd,346794.0,9.0,XBRL TAXONOMY EXTENSION SCHEMA
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,EX-101.CAL,sap-20191231_cal.xml,179124.0,10.0,XBRL TAXONOMY EXTENSION CALCULATION LINKBASE
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,EX-101.DEF,sap-20191231_def.xml,917044.0,11.0,XBRL TAXONOMY EXTENSION DEFINITION LINKBASE
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,EX-101.LAB,sap-20191231_lab.xml,2082712.0,12.0,XBRL TAXONOMY EXTENSION LABEL LINKBASE
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,EX-101.PRE,sap-20191231_pre.xml,1529475.0,13.0,XBRL TAXONOMY EXTENSION PRESENTATION LINKBASE
1000184,SAP SE,20-F,2020-02-27,edgar/data/1000184/0001104659-20-025681.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025681/0001104659-20-025681-index.html,2019-12-31,2020-02-27,07:04:12,0001104659-20-025681,XML,sap-20191231x20f6ea59a_htm.xml,11987249.0,179.0,EXTRACTED XBRL INSTANCE DOCUMENT
1000184,SAP SE,6-K,2020-01-29,edgar/data/1000184/0001104659-20-007820.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920007820/0001104659-20-007820-index.html,2020-01-29,2020-01-29,06:46:27,0001104659-20-007820,6-K,a20-6013_16k.htm,29774.0,1.0,6-K
1000184,SAP SE,6-K,2020-01-29,edgar/data/1000184/0001104659-20-007820.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920007820/0001104659-20-007820-index.html,2020-01-29,2020-01-29,06:46:27,0001104659-20-007820,EX-99.1,a20-6013_1ex99d1.htm,2650427.0,2.0,EX-99.1
1000184,SAP SE,6-K,2020-01-29,edgar/data/1000184/0001104659-20-007820.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920007820/0001104659-20-007820-index.html,2020-01-29,2020-01-29,06:46:27,0001104659-20-007820,GRAPHIC,g60131mm01i001.jpg,2023.0,3.0,GRAPHIC
1000184,SAP SE,6-K,2020-01-29,edgar/data/1000184/0001104659-20-007820.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920007820/0001104659-20-007820-index.html,2020-01-29,2020-01-29,06:46:27,0001104659-20-007820,GRAPHIC,g60131mm01i002.jpg,43264.0,4.0,GRAPHIC
1000184,SAP SE,6-K,2020-01-29,edgar/data/1000184/0001104659-20-007820.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920007820/0001104659-20-007820-index.html,2020-01-29,2020-01-29,06:46:27,0001104659-20-007820,,0001104659-20-007820.txt,2744035.0,,Complete submission text file
1000184,SAP SE,6-K,2020-02-20,edgar/data/1000184/0001104659-20-023043.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023043/0001104659-20-023043-index.html,2020-02-20,2020-02-20,06:04:02,0001104659-20-023043,6-K,a20-9514_16k.htm,27481.0,1.0,6-K
1000184,SAP SE,6-K,2020-02-20,edgar/data/1000184/0001104659-20-023043.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023043/0001104659-20-023043-index.html,2020-02-20,2020-02-20,06:04:02,0001104659-20-023043,EX-99.1,a20-9514_1ex99d1.htm,16860.0,2.0,EX-99.1
1000184,SAP SE,6-K,2020-02-20,edgar/data/1000184/0001104659-20-023043.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023043/0001104659-20-023043-index.html,2020-02-20,2020-02-20,06:04:02,0001104659-20-023043,GRAPHIC,g95141mmi001.jpg,2718.0,3.0,GRAPHIC
1000184,SAP SE,6-K,2020-02-20,edgar/data/1000184/0001104659-20-023043.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023043/0001104659-20-023043-index.html,2020-02-20,2020-02-20,06:04:02,0001104659-20-023043,,0001104659-20-023043.txt,49406.0,,Complete submission text file
1000184,SAP SE,6-K,2020-02-21,edgar/data/1000184/0001104659-20-023595.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023595/0001104659-20-023595-index.html,2020-02-21,2020-02-21,06:07:47,0001104659-20-023595,6-K,a20-9649_16k.htm,29406.0,1.0,6-K
1000184,SAP SE,6-K,2020-02-21,edgar/data/1000184/0001104659-20-023595.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023595/0001104659-20-023595-index.html,2020-02-21,2020-02-21,06:07:47,0001104659-20-023595,EX-99.1,a20-9649_1ex99d1.htm,16780.0,2.0,EX-99.1
1000184,SAP SE,6-K,2020-02-21,edgar/data/1000184/0001104659-20-023595.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023595/0001104659-20-023595-index.html,2020-02-21,2020-02-21,06:07:47,0001104659-20-023595,GRAPHIC,g96491mmi001.jpg,2803.0,3.0,GRAPHIC
1000184,SAP SE,6-K,2020-02-21,edgar/data/1000184/0001104659-20-023595.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920023595/0001104659-20-023595-index.html,2020-02-21,2020-02-21,06:07:47,0001104659-20-023595,,0001104659-20-023595.txt,51371.0,,Complete submission text file
1000184,SAP SE,6-K,2020-02-27,edgar/data/1000184/0001104659-20-025726.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025726/0001104659-20-025726-index.html,2020-02-27,2020-02-27,07:49:44,0001104659-20-025726,6-K,a20-11147_16k.htm,28407.0,1.0,6-K
1000184,SAP SE,6-K,2020-02-27,edgar/data/1000184/0001104659-20-025726.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025726/0001104659-20-025726-index.html,2020-02-27,2020-02-27,07:49:44,0001104659-20-025726,EX-99.1,a20-11147_1ex99d1.htm,10578.0,2.0,EX-99.1
1000184,SAP SE,6-K,2020-02-27,edgar/data/1000184/0001104659-20-025726.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025726/0001104659-20-025726-index.html,2020-02-27,2020-02-27,07:49:44,0001104659-20-025726,GRAPHIC,g111471mmi001.jpg,2803.0,3.0,GRAPHIC
1000184,SAP SE,6-K,2020-02-27,edgar/data/1000184/0001104659-20-025726.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920025726/0001104659-20-025726-index.html,2020-02-27,2020-02-27,07:49:44,0001104659-20-025726,,0001104659-20-025726.txt,44172.0,,Complete submission text file
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,6-K,a19-18843_46k.htm,27950.0,1.0,6-K
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,EX-99.1,a19-18843_4ex99d1.htm,8890284.0,2.0,EX-99.1
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm103i001.gif,621.0,3.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm103i002.jpg,748.0,4.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm021i001.jpg,13582.0,5.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm021i002.jpg,38560.0,6.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm021i003.jpg,9051.0,7.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm021i004.jpg,14365.0,8.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm121i001.jpg,15850.0,9.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm121i002.jpg,11095.0,10.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm101i001.jpg,433.0,11.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm101i002.jpg,728.0,12.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm101i003.jpg,692.0,13.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm101i004.jpg,728.0,14.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm083i001.gif,629.0,15.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm083i002.jpg,744.0,16.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm093i001.jpg,437.0,17.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm093i002.jpg,441.0,18.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i001.gif,47281.0,19.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i002.gif,48067.0,20.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i003.gif,48450.0,21.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i004.gif,45500.0,22.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i005.gif,53818.0,23.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i006.gif,44693.0,24.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i007.gif,44484.0,25.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i008.gif,47467.0,26.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm011i009.gif,43900.0,27.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm099i001.gif,584.0,28.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm099i002.gif,584.0,29.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm099i003.gif,584.0,30.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm095i001.jpg,440.0,31.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm095i002.gif,654.0,32.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm095i003.jpg,448.0,33.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm037i001.jpg,720.0,34.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm123i001.gif,7229.0,35.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm123i002.gif,7838.0,36.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm057i001.jpg,9026.0,37.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm057i002.jpg,8822.0,38.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm057i003.jpg,11098.0,39.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm057i004.jpg,6202.0,40.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm051i001.jpg,7687.0,41.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm051i002.jpg,7695.0,42.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm051i003.jpg,8622.0,43.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm051i004.jpg,436.0,44.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm065i001.jpg,720.0,45.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm065i002.jpg,708.0,46.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm065i003.jpg,656.0,47.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm065i004.jpg,678.0,48.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm065i005.jpg,659.0,49.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm023i001.jpg,27844.0,50.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm023i002.jpg,26155.0,51.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm023i003.jpg,37115.0,52.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm059i001.jpg,7609.0,53.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm059i002.jpg,5186.0,54.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm059i003.gif,13252.0,55.0,GRAPHIC
1000184,SAP SE,6-K,2020-03-05,edgar/data/1000184/0001104659-20-029454.txt,https://www.sec.gov/Archives/edgar/data/1000184/000110465920029454/0001104659-20-029454-index.html,2020-03-05,2020-03-05,08:11:08,0001104659-20-029454,GRAPHIC,g188434mm059i004.jpg,7258.0,56.0,GRAPHIC
